Date,Open,High,Low,Close,Volume,Market Cap
Aug-28-2021,239135.33253960081,241977.50928925228,233346.49445038437,238338.8870245215,1562332629197.6843,27802707164833.04
Aug-27-2021,241122.85229897193,241821.3310828868,237586.68876122858,239166.53724866288,1744946489669.001,28064692652003.297
Aug-26-2021,228524.89923472222,241747.11747956942,226223.24814289305,240700.81910376466,1901042743978.7249,27432310038763.45
Aug-25-2021,238029.38079409103,239591.0155615026,226065.48650191622,229856.91388904967,2078665498311.0562,27086669651421.793
Aug-24-2021,234219.97590050957,239344.48336447327,228004.80887484373,237997.73419630024,2248825263755.778,27573098731339.176
Aug-23-2021,244972.35859468774,247480.36170987535,233291.71465508812,234291.9374799869,2205924961893.0654,28304210412958.816
Aug-22-2021,239229.02235926062,248719.28778683578,238942.18472598624,244820.6729237313,2187515338109.5571,28747707054291.246
Aug-21-2021,238154.43970298048,241268.3367981016,231767.61865773928,239271.41341695926,1749823557996.8591,27847710213697.05
Aug-20-2021,242266.01735928463,243931.34976268033,237372.26517518895,238626.26199445358,2065133864257.4177,28251462495677.28
Aug-19-2021,234682.9869104965,243226.3824943582,234626.32941065828,242058.3860022481,2241050007552.157,27994505465764.98
Aug-18-2021,223118.7883382905,234427.80799057405,219222.28805425257,234180.64043883843,2212087800647.9536,26329424578012.504
Aug-17-2021,222529.41924631677,230294.32481201753,219260.76831973405,223934.6401333742,2860941625089.206,26347626451484.176
Aug-16-2021,232753.08207654255,242394.3225494613,222214.4556900862,222214.4556900862,2625013938983.134,27363503508853.96
Aug-15-2021,244072.88672249977,245622.45792761637,232066.7555454612,232595.65921692445,2626900093007.7534,28090735902796.96
Aug-14-2021,241033.7601664433,244595.91358666346,230262.94334746397,243935.11318168687,2168759787767.8247,27742610521767.28
Aug-13-2021,245161.14883322225,245294.09114915793,237485.20718785157,241058.3586390105,2447034269997.6084,28273524853275.645
Aug-12-2021,224590.07159029643,245249.7168808795,224299.97900468254,245249.7168808795,2813150308754.2065,27646583286524.76
Aug-11-2021,233642.97232812876,238745.00787826735,220903.20980601019,224908.77647109708,2846146522183.8823,26858178150116.64
Aug-10-2021,231870.76331309273,240830.35141978634,231050.5631357208,233677.9772802581,3167912442017.0576,27722731557532.31
Aug-09-2021,233539.45563759535,237255.5559968553,226063.51273226115,231787.2670157692,3501124153489.8423,27066792260254.195
Aug-08-2021,222439.6286433859,234717.95476706844,214255.9807667554,233078.84849077946,3663902235509.186,26367750777453.027
Aug-07-2021,233264.2221339028,234697.5940615131,218128.76982583475,222187.59559314267,3796627847139.7905,26632072957105.258
Aug-06-2021,213228.47910242088,233673.76095780055,212269.52970364704,233673.76095780055,3402612284507.2466,26132032503862.41
Aug-05-2021,208717.79650734636,217148.54019629682,201795.55505417872,213313.6835299534,3914670605814.713,24325662650727.125
Aug-04-2021,200950.5697487435,209274.62063210277,188397.6809200591,208678.4474400746,3876300696547.2627,23491677690991.34
Aug-03-2021,184806.70413889678,203663.4109625122,181844.5766938254,201143.55249616364,2910740625613.7095,22293541470392.26
Aug-02-2021,192550.72781798072,193712.26251466546,181457.18757495235,185652.9210544579,3102072857071.4375,21640539399060.17
Aug-01-2021,188992.8319995534,196289.91923674667,186278.05497065483,192542.51014522297,3257998277945.4795,22399507986775.3
Jul-31-2021,186891.88797836934,198410.985134759,185965.26859067642,189484.44354402577,2619237404175.526,22378175985228.547
Jul-30-2021,182216.49970719215,187702.45556373717,179045.21159717793,187314.7022228206,2485396595276.104,21238914493843.707
Jul-29-2021,175388.58236675046,181457.9240561669,171267.47341375303,181457.9240561669,2441265154057.0063,20533602915208.105
Jul-28-2021,169614.56964438365,176335.69720871013,167684.6835408608,175275.16425970398,2142181329513.1226,19887284848326.734
Jul-27-2021,169460.64507053484,172131.86243584406,166421.01047656205,169468.00988268072,2854719863211.5684,19800077330829.8
Jul-26-2021,164543.896481948,170965.27619193733,159123.39474258324,168871.46009886474,3399311142177.461,19261584285268.47
Jul-25-2021,161550.10034464937,178541.8508106422,160731.86971524253,164614.5986785484,3117829585693.2085,19997281059414.945
Jul-24-2021,161253.08252029333,161712.86269307323,155754.6606263257,161533.89775792847,2044771213828.397,18587398278979.4
Jul-23-2021,156743.16809000104,161903.61132765145,155614.79823628787,161111.89402196975,2262262679711.8633,18502087422037.75
Jul-22-2021,149254.54646710932,156845.5885203507,147666.69296845846,156845.5885203507,2321909268623.1826,17687455107351.73
Jul-21-2021,146952.30619030847,149955.24113059466,144284.0347498576,149393.00493545178,2841252662253.0747,17222784084981.018
Jul-20-2021,131868.43443433975,148315.37647056684,129944.00902062234,146891.1782494977,2432322984279.0205,16337357482885.023
Jul-19-2021,134130.16824433827,135181.1269375548,127279.4199862444,131587.83509158186,2112802500750.3516,15243855790979.516
Jul-18-2021,139797.3911905899,141267.40769490675,133462.17978270733,134365.10575179174,1771037686884.5876,15979603711642.44
Jul-17-2021,140250.32713756128,146564.9170714354,139010.82925341034,140047.79480354968,1900485575056.5552,16690887314533.402
Jul-16-2021,138464.36019218632,141195.23253587718,136852.93929466867,140005.8153743182,1925580549871.5078,16225994367925.29
Jul-15-2021,140927.88985498186,144311.28455479734,136834.7651677207,138422.38076295482,2072099601773.3584,16430513393749.936
Jul-14-2021,147143.38417356779,150160.41836105208,139223.67232442615,140585.69246591598,2173792553423.8328,16717703966516.416
Jul-13-2021,143187.33601529073,148464.95712846567,138091.700697605,146840.52292976834,2264293215898.7485,16786789997504.758
Jul-12-2021,151360.73963831633,151733.5422354112,141916.24764495844,142723.28760618923,2271673595097.1562,17239707509747.844
Jul-11-2021,158179.65901935167,159937.20648470253,149968.83341029336,151378.53214744217,2153552396263.0051,18150099657434.684
Jul-10-2021,156472.92644011675,160183.1912103748,154499.76567740223,158314.30203078195,2201810512822.8296,18327736042171.805
Jul-09-2021,158585.08611011316,161470.20024514277,154462.2051354583,156496.84596640657,2742802540170.4746,18278180396532.23
Jul-08-2021,156658.98632690022,160977.22379316352,152154.80949015528,158884.3878305685,3095871060970.4,18321864396837.555
Jul-07-2021,170810.4784550471,171067.2657662373,154704.5074550576,157012.70345679802,3069839319234.6104,18823692608591.418
Jul-06-2021,171508.40503701,176735.6065082312,169737.44574788123,170675.58940853435,3176060152678.8896,20286065905184.19
Jul-05-2021,162048.2617163572,173048.04506679106,162048.2617163572,170958.62474714202,3020600586483.367,19728632229633.594
Jul-04-2021,171394.83628445512,171394.83628445512,159659.553066803,163396.34300429755,2605985408134.2046,19348761988596.277
Jul-03-2021,164256.52017915357,175674.33707801046,161686.28671203283,171342.615342376,2099402949224.725,19815243277348.902
Jul-02-2021,157705.14608853526,164767.05028996803,156426.4005347634,164395.37002128098,2117102235173.301,18841737389429.11
Jul-01-2021,155835.00611944956,158664.10249181668,149246.95552761017,157728.37739932543,2878878579114.059,17849164986480.152
Jun-30-2021,167690.24110985931,167690.24110985931,153666.80542370366,156347.59704480256,3039545854825.757,18468560836365.066
Jun-29-2021,159471.82353939675,168236.26044558318,154748.69632793285,167811.23849923236,2636326768760.292,18592480272379.64
Jun-28-2021,153626.29895690133,165102.1492426054,153626.29895690133,159605.35494890346,2892209063496.8467,18651065104472.78
Jun-27-2021,145734.90274259515,157644.85302607762,144840.81454808582,153562.96157244683,2617161140787.9194,17496848359544.398
Jun-26-2021,134920.41258759078,145361.50676679926,133617.85542770728,145361.50676679926,2246330984352.279,15921507409218.443
Jun-25-2021,134137.55448222032,136309.20872823583,127059.57618766047,133679.44174101067,2494839019335.902,15347362216900.717
Jun-24-2021,146706.91592663035,148825.98991582682,132797.8737271493,134298.36167221883,2297888249993.181,16308342957546.146
Jun-23-2021,145164.12980128976,149803.74282836047,139424.91840870038,146491.44334796577,2384669730485.537,16824569004009.432
Jun-22-2021,138236.05101566418,150396.39379688635,135137.67454589414,145239.2508851777,3592103980816.1826,17019510874481.385
Jun-21-2021,139572.02793892607,146728.41590107384,127170.42076648542,137869.28337079956,3800247905700.084,16287408242641.277
Jun-20-2021,165580.04663510024,165952.63702447253,138327.37468627305,139597.80478143666,3143935033873.2773,17351247603375.332
Jun-19-2021,160424.02056754494,167567.1518678301,151225.46265682456,165379.19892184655,2183507388747.7122,18607783020034.92
Jun-18-2021,164317.06026785503,167153.98590644647,159972.55758300272,160630.23530762948,2430958716793.773,19095866485073.508
Jun-17-2021,174789.08665807618,175083.67914391123,158462.5308554328,164048.9811057451,2344883102648.167,19570301237714.336
Jun-16-2021,174567.0767276341,181012.8831293451,170671.94124794973,175122.71264828433,2644382916214.407,20548228830910.242
Jun-15-2021,187731.27104202413,187911.89870332624,173867.99835875403,174258.52984925514,2655880449681.333,21177728200599.96
Jun-14-2021,190351.67120352684,194222.6164673993,185479.84796902983,187993.45835441732,3052867579028.4663,22105786885681.67
Jun-13-2021,185062.99960157325,191393.7921221683,182197.3087491804,190238.9895776949,3051533945490.2314,21617248649323.89
Jun-12-2021,174943.01123192496,187698.1293873677,170709.7252239864,184711.69806221497,2716906966151.8574,20495692246640.023
Jun-11-2021,173503.92693862077,180026.2045750086,167057.5068673355,175137.4422725761,3053003206790.3447,20256091926446.23
Jun-10-2021,182153.8988039522,183386.76835717185,171923.43825211577,173329.38089076354,2981503415044.046,20844766807149.74
Jun-09-2021,192463.0178882501,192918.28119643463,179619.66694455626,182874.91391303347,3703129963668.556,21666053298003.31
Jun-08-2021,185513.6476245223,193005.14180825633,178223.29856169815,192468.7163353196,4460639354204.452,21642143668366.133
Jun-07-2021,190898.14026475084,193001.65516865175,171952.16101948472,185207.14571648647,4491583669740.829,21388087420392.414
Jun-06-2021,200132.8782144648,209342.66098660335,190901.96714862878,190901.96714862878,3162268356888.3633,23570252749008.938
Jun-05-2021,194057.64467533163,201998.5482307933,192929.35545458345,199985.58197154728,3449150427632.8013,23063939474422.46
Jun-04-2021,198139.96004779075,207456.3959268778,188895.64784228714,193060.44911078003,3724260859957.8286,23034554690305.902
Jun-03-2021,210258.75843382976,210258.75843382976,189350.79323290227,198364.58681823994,4152084930623.2256,22973946286093.387
Jun-02-2021,199718.23929065198,212880.63155776166,197057.33266234695,210576.181837317,3779346229680.346,23965997900959.605
Jun-01-2021,194271.22422756205,206108.89320644143,189214.54420820356,200152.7632072587,3324958769755.083,23067295149758.676
May-31-2021,199843.2019897447,201519.96670674178,186985.35867263773,193942.75360585598,3678160037132.576,22368088685886.55
May-30-2021,176081.6111896774,200030.81970102055,168834.63603813536,200030.81970102055,3319937139429.53,21412009694461.164
May-29-2021,168182.11368201076,181623.4038767402,161914.65854587022,176207.69176908207,3760626119209.281,20378270403120.17
May-28-2021,178542.93140882917,189038.63215933653,163602.67348970502,168126.8775909167,4090974735540.081,20543078753933.44
May-27-2021,202174.62715882194,203440.9069352502,173179.13872298767,178892.02350454373,3733046861116.3076,21867854873010.113
May-26-2021,212691.75633482117,212691.75633482117,195789.1120108271,202573.25792086206,4540647726908.671,23686039495135.87
May-25-2021,199142.71645449605,213898.73852747335,196378.2969824972,211827.0091358669,5093629353905.849,23886544737628.676
May-24-2021,194557.35481634937,202081.7193924785,177326.54813507828,198214.86056210654,5674098317989.906,22116678955635.23
May-23-2021,155520.89285277895,195673.48446013685,154442.0436099428,194034.16414632107,6138755384201.273,20128803686163.484
May-22-2021,169073.99243287634,174992.35547330233,129077.84393896091,155621.78027223234,4547675127223.571,17953934296652.625
May-21-2021,178713.65529545583,182589.83822652753,161159.69252804187,169523.2459737748,5989968613132.802,20054054021294.645
May-20-2021,203823.3855807633,215246.5903261211,157257.15134481824,177570.76662745271,6017446786167.5625,22385507805563.19
May-19-2021,181362.21683110407,219221.73481536092,161921.21176234598,203116.89621133063,10097722833583.229,22966688249449.74
May-18-2021,249174.16894463563,253077.39909821772,150604.8867448058,183009.8978216436,7529099974041.427,24125483392504.89
May-17-2021,241935.08035799113,262174.11091549374,241106.67220556567,249903.56108255088,5731194041194.042,29253745003294.312
May-16-2021,264094.7987389691,264094.7987389691,232398.48585856965,242163.48251600313,6628751274142.47,28940247350226.14
May-15-2021,268687.4955931374,285949.84602876904,248473.7974178451,263490.8841430072,4853243636660.525,31595901063925.688
May-14-2021,300794.66232284944,303766.0464074225,269509.4086286171,269555.0704639216,4892882322594.565,33305018242750.05
May-13-2021,274170.36999535287,306899.79594465374,274170.36999535287,301060.26386155013,6662384235712.877,33875597925075.43
May-12-2021,282748.94853913854,297496.5889945012,262780.7304537687,274794.48695669486,9437265156444.664,32626465556027.453
May-11-2021,307455.0332838023,321319.8206736259,289584.67070699396,289584.67070699396,6093226091566.6,35960635088023.586
May-10-2021,291134.9573521305,307317.6557065908,280104.6898285964,307317.6557065908,7593112052687.048,34047596566445.348
May-09-2021,289966.0439242856,309614.1308720022,283025.93502167094,291232.4301267437,5949075666900.009,34667467995096.727
May-08-2021,287621.7477968382,293479.61748983717,276332.56109784724,289110.36910960195,5698923304059.855,33232105306883.727
May-07-2021,256803.6347145518,290740.64127348136,255088.36996577727,287818.8979631786,4439288924726.336,31129408509824.16
May-06-2021,257134.31477990162,263877.46113262954,248935.52077195677,256955.34984475683,4906362295507.66,29656055570766.9
May-05-2021,259456.44004949633,265868.29146248056,250137.1919664973,257976.11280817527,5323929621136.12,29744446131760.875
May-04-2021,238870.54675054527,260374.0956428725,238820.80295190643,259801.11325792334,6715936689807.143,28717853150370.02
May-03-2021,253038.9562823426,258662.68001690792,237352.1868769298,238820.06765539548,7268655810846.095,28594998652969.246
May-02-2021,217611.7868802724,254203.3368439625,217611.7868802724,253390.16301138094,4301182087799.359,26990509958696.94
May-01-2021,217328.3557457392,219855.10865990625,211165.14292643094,217814.319214284,3456960264908.1675,24993021068333.598
Apr-30-2021,204405.00805215866,217672.7330673883,203256.293211398,217485.28991464668,3436775093481.5205,24477889808373.445
Apr-29-2021,203497.12440270098,205989.0375589481,201311.98463901953,204270.5990441725,3747832345855.0327,23543680256295.742
Apr-28-2021,202427.8642459398,206105.5809641669,197427.04623206993,203668.4113274155,4141976216637.7266,23365601009275.504
Apr-27-2021,196301.92089860566,203116.42094348802,189373.800244023,202566.2884953029,3974856444145.1787,22833148259439.844
Apr-26-2021,186787.94153446888,196535.16748120438,183492.08517085787,194964.78827915297,3738645970315.311,21964637841135.22
Apr-25-2021,170981.37481940037,186512.63811603264,170333.96713088002,186512.63811603264,4532039604821.385,21069577926296.68
Apr-24-2021,175516.58611660043,175516.58611660043,160280.4987901157,169987.30902699716,3794536160259.301,19317659192031.5
Apr-23-2021,174325.6749470724,174949.58518911104,160541.11955003545,173668.84774748175,5919385970247.049,19301096935506.582
Apr-22-2021,177217.52166783446,179621.94163645862,156701.10802780458,174124.96967153365,9671495894350.736,19433460844384.87
Apr-21-2021,174423.79197564072,194591.55581559066,172043.07655864413,177873.25573199935,6891172185958.581,21174572400878.484
Apr-20-2021,172051.58598345405,181441.721469446,165143.87939202064,174409.06235134896,5312580904100.251,20006626087386.715
Apr-19-2021,159743.01926374325,173078.97727780373,152537.89029209598,171646.52131543087,5139711427577.329,18681900577761.86
Apr-18-2021,164946.11356104203,167973.06187569338,154579.30905362495,159627.6233372051,5186593508964.631,18870281149306.883
Apr-17-2021,171394.6447400419,172391.8403045935,149482.07063250281,164310.57347609298,6450972859396.11,18594159733115.477
Apr-16-2021,179018.451267154,183738.45102327561,171204.6325866783,171729.00721146466,4574733619568.746,20629050715478.68
Apr-15-2021,185547.60424077188,187045.60703124307,172806.42067873897,179181.77954689166,5037025722620.727,20733896470285.22
Apr-14-2021,179347.71225104033,187305.5848999925,177518.43552475414,185494.57759332156,4945027077121.265,20951650949034.78
Apr-13-2021,169676.434066409,180255.2033960016,168522.5274227577,178422.45149885092,4623996642579.347,20077063363322.727
Apr-12-2021,157851.49168499044,170520.4415383264,157787.4178193213,169705.8933149925,3412959940102.7603,18945796277207.44
Apr-11-2021,158771.27417049382,161860.1153213523,155635.24837611668,158101.8952979502,2805375503790.5713,18289259191102.83
Apr-10-2021,157465.5994846602,159478.3010501533,156278.9286974907,158603.48775793135,2871332633178.8623,18233923223898.457
Apr-09-2021,152664.45449064992,161708.44380578573,152142.8274109636,157767.19399773935,3124447194482.651,18227236085284.82
Apr-08-2021,153509.19844378193,154952.7016243736,151752.6907469905,152815.4331396404,2550542826259.068,17683767762057.305
Apr-07-2021,145763.156023443,153671.22431099118,145169.3975385605,153435.55032232316,3640499341517.7256,17294132883228.309
Apr-06-2021,156077.9057787088,156718.33393521453,144085.954073528,146251.03717668357,3303047113683.689,17342405669647.057
Apr-05-2021,155676.89793290815,158410.35594055036,151921.30650309473,156311.2246331665,3259293418634.6646,18020305746225.938
Apr-04-2021,153252.41552488462,156794.6411420572,148571.4259516484,155298.39035238605,2773362965491.9893,17627162840858.508
Apr-03-2021,148748.4186017369,154096.4423860693,147296.0547666765,153390.62496823331,3311814550391.9414,17446269679904.098
Apr-02-2021,157354.46907791012,157400.34801410438,148971.58873209552,148971.58873209552,3472144804305.8813,17771555796713.383
Apr-01-2021,145133.03023744127,157739.29287532676,143867.1514986737,157157.72709376272,3374063233806.63,17214562047952.576
Mar-31-2021,141332.99763094445,145974.99561855072,140584.04510491985,145187.9020768576,3306023658819.5938,16475514432293.596
Mar-30-2021,135751.48365569164,143214.29861088467,132065.07491863464,141057.86163199562,2458071444334.263,15715033105627.357
Mar-29-2021,133910.25211887257,136896.26524134254,131953.1055349476,135734.8799905809,2404591039680.2046,15516105620433.502
Mar-28-2021,124262.72162304657,135169.3432381214,123770.82347994903,134132.26298589364,1931080219060.869,14919178842240.46
Mar-27-2021,126233.54346413504,127040.800072718,122873.78936058134,124435.12953550705,1719936872383.131,14445584752537.422
Mar-26-2021,125206.47357858326,127526.92955620686,123074.61657943907,126458.80919066182,1944660683335.4287,14416356077938.43
Mar-25-2021,116997.85671539386,125258.5604072164,116997.85671539386,125258.5604072164,2416734645549.344,13919323978927.309
Mar-24-2021,116788.78318214417,119433.92015684543,114520.92264310349,117016.03355453332,3795777896999.9297,13519144658546.654
Mar-23-2021,123204.65403106039,127873.76032641658,115286.47039350127,116978.96200997075,2237598282304.1025,14268689140271.588
Mar-22-2021,124108.31441494041,126764.61961724765,122054.6410357375,123448.66611065331,2539138991337.2295,14363256545426.271
Mar-21-2021,131547.27862727933,132849.42741217042,122519.04657187317,124148.08088029522,2050310951940.0754,14989691845984.438
Mar-20-2021,133026.18290367146,133792.12336684257,129376.91848538989,131514.1931209196,2439400805146.036,15156784070114.621
Mar-19-2021,133527.1212958643,137611.5149456939,133240.47307285364,133433.4570153384,2128823202373.2456,15573166385913.293
Mar-18-2021,130878.26448129653,135508.8610780463,128169.68644996325,133301.0251317529,3319223934921.0254,15304448677772.303
Mar-17-2021,134468.34336433886,136106.64668094908,129918.08069232182,130943.40670510122,3755266324621.2417,15346363420138.475
Mar-16-2021,133008.67092515793,135268.35392750415,128836.28882574113,133999.42096645143,2332764020993.1587,15144253673316.79
Mar-15-2021,132002.47083224924,133866.0198247588,126605.17487829654,132357.23388973056,2903961387614.6367,15101997285796.986
Mar-14-2021,136596.18027060977,139211.04153549424,128992.39056709176,131809.18696125128,2948135132620.279,15337143573352.172
Mar-13-2021,141668.0907428439,142243.28851756518,135815.537707733,137364.30122391772,3155534616342.7495,15972007108431.121
Mar-12-2021,130284.7656930206,142810.39825220007,127718.69786773328,141797.1561949541,3409050308809.159,15589160566319.482
Mar-11-2021,134517.78696940493,135589.51866432565,127412.50545942094,130282.67819313772,3350693630249.975,15098424776496.96
Mar-10-2021,132402.34538083055,135788.8615933049,127758.44768684509,134393.41495726697,3586698523408.214,15184873115972.691
Mar-09-2021,137694.08348176925,138066.6640592952,129848.16029829603,132649.30504103887,3473887430755.1323,15446031828115.83
Mar-08-2021,134953.4001920297,137413.97607885618,133114.24029224558,137413.97607885618,3930155442141.186,15511081110731.361
Mar-07-2021,127079.7463810295,135037.10511110706,123283.63515830172,135014.39197167795,3511682653482.433,14697327287085.715
Mar-06-2021,121664.76920503285,127399.42544530267,120608.88485180507,127399.42544530267,3425007093800.3613,14103001769756.082
Mar-05-2021,112948.54906148577,122782.63843672308,111771.91725439214,122096.6178925874,3267766299429.7944,13348244590812.508
Mar-04-2021,113490.80405195273,113971.35776836435,107032.70744042913,112937.88069524287,3612448822476.95,12660875137477.002
Mar-03-2021,116006.62164561621,119615.66736534638,111650.96335637232,113477.5031179949,3455781406195.7983,13221852873169.047
Mar-02-2021,109801.46853700237,121632.75621314043,109225.27408667225,116381.47572172404,3356542687490.9536,13371186045008.047
Mar-01-2021,115650.81976436902,117899.48024595209,107540.93344916365,109753.42241115373,3291348610441.8755,13039378717681.857
Feb-28-2021,104544.2044104986,115524.77241006674,104411.4769257426,115524.77241006674,3708207871807.309,12654991409090.31
Feb-27-2021,107577.58895386783,108150.11135931098,96088.30596114583,104227.15939058522,3249789327323.5283,11690373719672.652
Feb-26-2021,106286.09128204244,112424.3310266724,105682.83421150093,107936.91155476496,3505348484848.617,12575323341668.762
Feb-25-2021,109673.43712469703,114907.28180323506,104556.87021601903,106125.96252371675,4385036146139.6133,12570520929596.871
Feb-24-2021,120022.94600188026,122855.11082322098,109681.48399673557,110193.9606016447,3958462481190.995,13645899365381.436
Feb-23-2021,116073.25299348844,126215.01940908574,111597.56081436005,119663.49905489419,6047959946101.291,13843993820088.508
Feb-22-2021,130820.02491493445,130908.6744809507,103820.67719912452,114934.5314794379,6852481921940.931,13315047532876.383
Feb-21-2021,142011.2341924415,142011.2341924415,117182.68878210458,130892.36518001664,4648264431654.854,15296239659140.469
Feb-20-2021,140947.33422991895,144817.76853859084,139371.91481078105,142026.30602876877,4513447652278.502,16380515547918.068
Feb-19-2021,143470.90333174472,149124.38209149384,136515.00799377076,141101.44946328813,4323519417901.042,16743692971644.473
Feb-18-2021,141886.1221797398,144295.78839864797,138900.37489097437,143638.74566223263,3733819748038.578,16269691284622.525
Feb-17-2021,135890.83005738145,142667.88963975216,135890.83005738145,141722.75241659302,3976987950245.7114,16064302442205.004
Feb-16-2021,131160.2961763939,136294.0836264797,128192.26482253608,135648.17296896287,3637626513627.078,15223497288883.912
Feb-15-2021,131205.27062078638,134388.86503354783,127573.51911369817,131343.23152433513,3784957292528.7974,15062243422880.893
Feb-14-2021,132800.46542133522,134925.43596503435,124637.9460077273,130960.36691012124,3968874651878.9053,15033788211775.02
Feb-13-2021,133482.9451104982,136012.6259553727,131830.85715210412,132921.76037666164,3472795062621.983,15382112221035.24
Feb-12-2021,135460.7440062994,137407.14705782497,130621.39024852384,133353.1507581428,4054929518186.681,15368547514428.9
Feb-11-2021,131568.75590026585,136837.68461163473,128709.34039779368,135575.06463734354,3834635604440.8457,15145024966587.678
Feb-10-2021,128320.92675172802,133210.33609569713,126187.81506543748,131088.1550696043,4028052444766.377,14882619875057.98
Feb-09-2021,130303.18675102472,134448.8626666638,124413.71135968807,128309.3065110597,4628882745549.551,14899233178949.627
Feb-08-2021,129182.02466682506,133085.24393550938,126266.02202660426,130185.1660211985,5169548254979.117,14780641005976.523
Feb-07-2021,118942.4797027237,130333.09087705139,115767.40177151421,128733.94343433499,4553020191594.186,14056034956010.96
Feb-06-2021,123631.80379001649,124507.25782516674,110480.2503091352,118819.60889014653,4011775375330.1104,13572167282829.188
Feb-05-2021,126830.91745586193,128170.91612628123,121741.25679078094,123381.91336224876,4596348188191.6875,14273238402429.475
Feb-04-2021,117604.24101206823,129508.79337648138,117604.24101206823,126339.33628669342,4784023714862.634,14107915405376.926
Feb-03-2021,122575.36003865245,124651.58290254172,115256.8771919469,117327.3290721874,5098968189654.776,13870889913535.963
Feb-02-2021,111525.70553386773,122408.66610184948,111488.09089516911,122408.66610184948,5352880323940.894,13266379947087.5
Feb-01-2021,101041.65606211525,113867.83596642314,100665.9632852509,111712.26286740496,4142776441530.135,12145048951376.383
Jan-31-2021,96747.04281020124,101180.98994288794,94097.91331876647,101180.98994288794,3112684133196.9194,11161208844499.244
Jan-30-2021,101282.45641326735,101467.55703652732,94951.91818166556,96890.55762714653,2750700790295.0073,11281225203007.857
Jan-29-2021,101719.74285028849,103121.55549642125,98031.56492811532,101624.61744597438,4512154497939.408,11467420297603.61
Jan-28-2021,98314.18892843429,105245.85868348599,95447.37152020339,102182.34804726884,4901878516970.561,11482030044871.223
Jan-27-2021,92246.59550173378,99953.43999473327,90147.87335039205,98096.45679838775,4425640227629.467,11043460665707.127
Jan-26-2021,100382.0789386639,100610.67015619078,89514.13933817825,92078.5354634955,4508041058760.283,10807047531995.27
Jan-25-2021,97385.87783941366,101017.45535126832,92187.89049272168,99869.50574210768,4773843372058.017,11172733840336.652
Jan-24-2021,102531.56674859667,107752.03632222742,96622.10653789899,97407.74162090845,4803907595121.831,11830253504056.627
Jan-23-2021,90898.90050223966,102916.38862018859,90443.35098678019,102916.38862018859,3336291106176.599,11113988277223.693
Jan-22-2021,91056.79813417816,93644.93248473803,88617.34185213965,90733.4169048512,3460072552117.0317,10469824669570.982
Jan-21-2021,82556.70401901567,93706.543101491,77164.2236689303,91117.70645754275,5790960597600.982,10058980659567.998
Jan-20-2021,101478.07632254882,101517.09347851198,80914.08108792486,83116.27065044983,5209462659756.971,10556259042130.553
Jan-19-2021,101307.46689367926,103348.85779279818,91589.34029196098,102026.63682375656,5607684567587.987,11239075426440.031
Jan-18-2021,92747.7460594349,105108.77706404921,92469.03310615016,102148.53131640283,4454185408927.872,11523506163796.594
Jan-17-2021,90916.23766183906,92814.20997854006,87482.53429488698,92814.20997854006,3175918285956.2783,10332685675234.633
Jan-16-2021,90561.47926355885,93407.2941788567,86528.26591205425,90916.24367911152,3776921893602.6445,10311580365559.004
